enrollment_id,student_id,course_id,instructor_id,term_id,dept_id,final_grade,gpa_points,credits_attempted,credits_earned
7377,227,9,7,8,4,D,1.0,4,4
7378,347,18,2,13,5,F,0.0,3,0
7379,83,33,2,8,5,C,2.0,3,3
7380,256,31,10,6,1,B,3.0,4,4
7381,100,20,6,13,2,B,3.0,3,3
7382,32,12,7,3,4,A,4.0,4,4
7383,116,4,4,3,4,C,2.0,3,3
7384,177,11,15,6,4,B,3.0,3,3
7385,124,1,10,15,1,F,0.0,3,0
7386,386,50,14,5,1,D,1.0,3,3
7387,117,22,2,7,5,C,2.0,4,4
7388,76,42,3,5,4,D,1.0,3,3
7389,382,31,6,2,2,C,2.0,4,4
7390,363,36,4,8,5,A,4.0,3,3
7391,13,4,12,13,3,B,3.0,3,3
7392,205,47,15,13,4,A,4.0,4,4
7393,477,14,4,3,4,F,0.0,4,0
7394,119,14,5,3,2,F,0.0,4,0
7395,484,23,12,7,2,F,0.0,3,0
7396,119,30,3,15,2,F,0.0,3,0
7397,346,12,3,6,5,B,3.0,4,4
7398,53,3,4,13,2,F,0.0,4,0
7399,423,50,12,12,1,A,4.0,3,3
7400,279,45,10,5,2,B,3.0,3,3
7401,129,3,4,12,4,A,4.0,4,4
7402,137,13,4,4,2,B,3.0,3,3
7403,324,41,9,15,5,B,3.0,4,4
7404,274,18,6,7,1,B,3.0,3,3
7405,185,42,8,15,5,A,4.0,3,3
7406,138,30,4,8,1,A,4.0,3,3
7407,269,46,11,11,3,B,3.0,3,3
7408,245,27,10,11,4,F,0.0,4,0
7409,9,42,11,7,3,D,1.0,3,3
7410,433,46,6,5,3,B,3.0,3,3
7411,50,24,8,11,5,B,3.0,3,3
7412,238,40,11,3,4,C,2.0,4,4
7413,16,21,4,12,2,F,0.0,3,0
7414,102,42,10,7,5,F,0.0,3,0
7415,186,40,4,5,2,F,0.0,4,0
7416,285,14,11,13,5,B,3.0,4,4
7417,114,39,8,10,5,F,0.0,4,0
7418,468,44,11,9,2,B,3.0,3,3
7419,42,45,6,1,2,B,3.0,3,3
7420,49,39,9,6,5,F,0.0,4,0
7421,494,23,13,6,1,A,4.0,3,3
7422,66,22,1,7,4,F,0.0,4,0
7423,449,48,11,9,4,B,3.0,4,4
7424,207,42,8,4,3,F,0.0,3,0
7425,214,31,2,14,3,A,4.0,4,4
7426,296,44,9,7,2,B,3.0,3,3
7427,287,38,6,12,5,B,3.0,3,3
7428,456,47,1,4,5,C,2.0,4,4
7429,95,20,3,14,4,D,1.0,3,3
7430,87,10,2,6,3,A,4.0,4,4
7431,389,26,4,15,4,C,2.0,4,4
7432,106,37,11,7,2,A,4.0,3,3
7433,310,17,10,6,5,C,2.0,4,4
7434,4,13,9,10,3,C,2.0,3,3
7435,404,48,5,7,3,F,0.0,4,0
7436,399,43,11,6,2,B,3.0,4,4
7437,241,4,9,8,2,B,3.0,3,3
7438,28,10,12,14,1,A,4.0,4,4
7439,340,10,12,13,4,B,3.0,4,4
7440,195,43,7,4,2,D,1.0,4,4
7441,377,25,11,13,4,B,3.0,3,3
7442,369,46,14,3,2,B,3.0,3,3
7443,146,33,8,5,5,B,3.0,3,3
7444,307,5,7,11,4,A,4.0,3,3
7445,409,7,10,2,1,A,4.0,3,3
7446,6,20,9,9,4,D,1.0,3,3
7447,369,47,1,12,4,B,3.0,4,4
7448,500,48,3,7,3,C,2.0,4,4
7449,474,49,8,13,5,A,4.0,4,4
7450,322,45,4,11,4,F,0.0,3,0
7451,183,40,6,11,3,B,3.0,4,4
7452,248,28,13,1,5,A,4.0,4,4
7453,307,13,8,2,4,C,2.0,3,3
7454,469,50,12,11,3,F,0.0,3,0
7455,56,1,5,6,4,B,3.0,3,3
7456,367,18,7,7,5,C,2.0,3,3
7457,131,32,13,4,2,F,0.0,4,0
7458,226,50,9,15,1,C,2.0,3,3
7459,67,33,10,1,3,D,1.0,3,3
7460,224,23,15,2,5,B,3.0,3,3
7461,227,35,13,15,3,F,0.0,3,0
7462,227,6,10,9,5,F,0.0,4,0
7463,122,29,5,4,3,D,1.0,4,4
7464,23,39,14,7,5,C,2.0,4,4
7465,317,14,9,1,4,B,3.0,4,4
7466,383,21,1,3,2,B,3.0,3,3
7467,262,37,11,10,4,C,2.0,3,3
7468,202,39,11,3,3,B,3.0,4,4
7469,153,50,14,4,3,C,2.0,3,3
7470,271,26,10,6,2,B,3.0,4,4
7471,96,7,11,6,4,B,3.0,3,3
7472,422,16,9,8,1,A,4.0,4,4
7473,267,35,1,4,3,C,2.0,3,3
7474,215,40,5,7,4,A,4.0,4,4
7475,464,20,10,13,1,B,3.0,3,3
7476,245,26,5,8,3,F,0.0,4,0
7477,221,48,15,10,1,B,3.0,4,4
7478,219,6,3,3,1,C,2.0,4,4
7479,23,49,4,12,5,D,1.0,4,4
7480,358,21,6,9,4,F,0.0,3,0
7481,365,45,2,11,5,B,3.0,3,3
7482,22,20,2,6,5,A,4.0,3,3
7483,114,14,4,6,2,F,0.0,4,0
7484,213,46,12,11,4,A,4.0,3,3
7485,52,15,9,6,3,A,4.0,3,3
7486,393,2,3,10,3,F,0.0,3,0
7487,99,34,1,2,1,B,3.0,4,4
7488,95,19,13,6,4,B,3.0,3,3
7489,494,35,2,15,3,F,0.0,3,0
7490,29,25,12,15,1,A,4.0,3,3
7491,152,39,10,13,5,B,3.0,4,4
7492,98,26,11,13,3,B,3.0,4,4
7493,450,23,6,2,5,B,3.0,3,3
7494,344,48,13,10,2,A,4.0,4,4
7495,211,35,8,2,5,F,0.0,3,0
7496,408,43,8,2,4,A,4.0,4,4
7497,275,1,11,5,5,B,3.0,3,3
7498,306,14,12,3,5,D,1.0,4,4
7499,9,32,15,15,1,A,4.0,4,4
7500,217,6,3,10,2,B,3.0,4,4
7501,417,9,2,13,2,C,2.0,4,4
7502,296,23,3,3,1,A,4.0,3,3
7503,447,50,13,5,1,B,3.0,3,3
7504,484,14,8,14,1,F,0.0,4,0
7505,254,24,9,9,3,D,1.0,3,3
7506,80,46,8,5,5,A,4.0,3,3
7507,199,26,2,2,2,F,0.0,4,0
7508,404,48,3,12,1,B,3.0,4,4
7509,470,4,7,10,3,B,3.0,3,3
7510,220,21,8,11,1,B,3.0,3,3
7511,57,8,9,7,1,B,3.0,4,4
7512,278,6,15,2,2,B,3.0,4,4
7513,448,44,10,14,5,B,3.0,3,3
7514,101,4,3,6,3,A,4.0,3,3
7515,448,48,9,13,4,A,4.0,4,4
7516,369,9,1,7,2,B,3.0,4,4
7517,59,19,14,11,3,A,4.0,3,3
7518,221,36,11,12,5,A,4.0,3,3
7519,434,7,14,1,5,D,1.0,3,3
7520,325,7,10,13,4,F,0.0,3,0
7521,25,19,6,1,3,B,3.0,3,3
7522,46,5,3,13,1,B,3.0,3,3
7523,406,28,1,9,1,D,1.0,4,4
7524,403,18,13,2,5,A,4.0,3,3
7525,130,17,12,13,4,B,3.0,4,4
7526,449,35,12,2,5,F,0.0,3,0
7527,465,7,5,1,5,B,3.0,3,3
7528,140,28,10,6,3,C,2.0,4,4
7529,290,23,1,14,4,A,4.0,3,3
7530,303,44,13,14,3,F,0.0,3,0
7531,18,27,14,3,4,C,2.0,4,4
7532,175,26,7,10,5,B,3.0,4,4
7533,351,40,11,9,3,A,4.0,4,4
7534,335,3,8,5,2,A,4.0,4,4
7535,141,6,5,3,5,A,4.0,4,4
7536,149,40,6,8,4,F,0.0,4,0
7537,92,21,14,4,5,C,2.0,3,3
7538,233,26,13,7,5,B,3.0,4,4
7539,450,39,13,6,2,B,3.0,4,4
7540,50,26,14,5,4,B,3.0,4,4
7541,269,41,7,2,4,C,2.0,4,4
7542,345,46,7,15,5,C,2.0,3,3
7543,299,1,3,13,4,B,3.0,3,3
7544,312,29,7,2,1,D,1.0,4,4
7545,199,9,13,12,5,D,1.0,4,4
7546,223,1,13,4,3,A,4.0,3,3
7547,268,9,5,13,4,F,0.0,4,0
7548,305,41,13,11,4,F,0.0,4,0
7549,334,3,2,7,3,D,1.0,4,4
7550,81,32,12,8,3,B,3.0,4,4
7551,81,5,15,6,4,B,3.0,3,3
7552,106,6,12,3,3,B,3.0,4,4
7553,141,12,4,6,2,C,2.0,4,4
7554,424,48,7,14,1,A,4.0,4,4
7555,267,21,12,14,5,A,4.0,3,3
7556,159,39,7,15,1,F,0.0,4,0
7557,93,7,6,14,1,C,2.0,3,3
7558,396,10,1,11,3,B,3.0,4,4
7559,170,13,13,2,2,B,3.0,3,3
7560,264,18,6,15,4,A,4.0,3,3
7561,169,40,14,10,2,C,2.0,4,4
7562,340,10,4,3,2,B,3.0,4,4
7563,4,39,2,15,2,A,4.0,4,4
7564,139,17,15,12,2,B,3.0,4,4
7565,406,18,15,12,1,C,2.0,3,3
7566,442,2,13,15,5,F,0.0,3,0
7567,263,15,5,12,2,F,0.0,3,0
7568,449,31,10,13,5,B,3.0,4,4
7569,353,20,1,13,2,B,3.0,3,3
7570,476,8,7,15,5,B,3.0,4,4
7571,117,6,4,8,5,A,4.0,4,4
7572,444,44,15,12,5,B,3.0,3,3
7573,258,7,11,1,1,A,4.0,3,3
7574,197,10,14,5,2,F,0.0,4,0
7575,177,30,9,13,5,F,0.0,3,0
7576,416,14,11,6,3,F,0.0,4,0
7577,243,29,5,13,3,B,3.0,4,4
7578,214,14,13,12,3,F,0.0,4,0
7579,268,35,3,4,4,B,3.0,3,3
7580,162,20,5,12,2,B,3.0,3,3
7581,328,21,4,6,1,B,3.0,3,3
7582,461,30,9,11,5,B,3.0,3,3
7583,284,2,6,1,2,C,2.0,3,3
7584,173,24,4,9,5,B,3.0,3,3
7585,262,31,3,1,3,F,0.0,4,0
7586,204,31,7,7,4,B,3.0,4,4
7587,273,9,9,9,4,C,2.0,4,4
7588,165,46,12,14,5,F,0.0,3,0
7589,41,47,11,3,1,F,0.0,4,0
7590,161,14,2,11,2,D,1.0,4,4
7591,285,24,10,4,1,D,1.0,3,3
7592,398,49,12,3,4,B,3.0,4,4
7593,49,43,11,1,4,C,2.0,4,4
7594,365,6,5,13,3,B,3.0,4,4
7595,2,41,14,2,1,D,1.0,4,4
7596,42,18,15,5,3,B,3.0,3,3
7597,303,39,7,15,3,D,1.0,4,4
7598,363,30,5,5,2,B,3.0,3,3
7599,36,39,13,10,4,B,3.0,4,4
7600,416,8,11,14,3,B,3.0,4,4
7601,117,16,15,5,5,F,0.0,4,0
7602,85,40,7,14,5,F,0.0,4,0
7603,15,6,1,13,1,B,3.0,4,4
7604,406,41,5,4,3,C,2.0,4,4
7605,308,39,8,6,5,D,1.0,4,4
7606,417,36,12,7,1,F,0.0,3,0
7607,269,33,2,14,4,F,0.0,3,0
7608,207,4,12,15,2,B,3.0,3,3
7609,188,37,10,3,4,A,4.0,3,3
7610,131,14,8,7,2,F,0.0,4,0
7611,66,32,15,5,5,B,3.0,4,4
7612,488,14,4,2,2,B,3.0,4,4
7613,96,15,14,10,3,C,2.0,3,3
7614,286,3,15,15,4,A,4.0,4,4
7615,149,29,4,11,1,C,2.0,4,4
7616,375,48,15,15,5,B,3.0,4,4
7617,409,26,9,8,3,F,0.0,4,0
7618,242,47,14,8,3,A,4.0,4,4
7619,236,2,4,7,4,F,0.0,3,0
7620,441,49,6,7,1,A,4.0,4,4
7621,345,29,7,12,2,B,3.0,4,4
7622,438,36,14,3,1,B,3.0,3,3
7623,404,44,11,9,2,B,3.0,3,3
7624,298,14,14,14,5,F,0.0,4,0
7625,443,35,3,8,5,C,2.0,3,3
7626,391,29,3,7,3,B,3.0,4,4
7627,307,14,4,14,1,C,2.0,4,4
7628,370,50,6,11,5,F,0.0,3,0
7629,292,11,11,13,1,D,1.0,3,3
7630,206,43,7,1,3,F,0.0,4,0
7631,181,15,2,3,2,C,2.0,3,3
7632,335,17,4,6,5,C,2.0,4,4
7633,297,36,2,2,5,C,2.0,3,3
7634,441,28,6,2,2,C,2.0,4,4
7635,93,8,1,14,4,B,3.0,4,4
7636,240,36,11,2,4,A,4.0,3,3
7637,158,36,12,12,2,D,1.0,3,3
7638,130,41,9,2,1,F,0.0,4,0
7639,373,22,10,6,3,F,0.0,4,0
7640,413,41,12,6,5,C,2.0,4,4
7641,86,5,10,4,4,A,4.0,3,3
7642,387,13,15,2,2,F,0.0,3,0
7643,100,45,7,6,5,F,0.0,3,0
7644,91,32,7,8,4,F,0.0,4,0
7645,253,31,8,6,5,B,3.0,4,4
7646,185,36,7,2,2,C,2.0,3,3
7647,46,32,5,10,1,A,4.0,4,4
7648,178,15,13,14,5,A,4.0,3,3
7649,492,36,11,9,3,B,3.0,3,3
7650,222,32,14,3,2,B,3.0,4,4
7651,312,39,1,11,4,D,1.0,4,4
7652,59,24,14,1,1,B,3.0,3,3
7653,39,6,4,10,1,C,2.0,4,4
7654,158,34,1,5,3,B,3.0,4,4
7655,384,13,7,5,4,A,4.0,3,3
7656,81,49,2,5,5,A,4.0,4,4
7657,7,6,1,14,5,D,1.0,4,4
7658,50,25,13,14,3,F,0.0,3,0
7659,361,39,1,5,5,A,4.0,4,4
7660,490,6,6,15,4,B,3.0,4,4
7661,272,43,15,1,4,F,0.0,4,0
7662,314,37,7,8,2,D,1.0,3,3
7663,232,12,1,10,4,B,3.0,4,4
7664,24,12,13,4,4,B,3.0,4,4
7665,222,20,4,11,2,B,3.0,3,3
7666,187,33,13,7,5,A,4.0,3,3
7667,225,11,15,5,3,A,4.0,3,3
7668,241,7,11,14,3,D,1.0,3,3
7669,469,44,8,10,2,B,3.0,3,3
7670,394,32,8,1,1,B,3.0,4,4
7671,349,22,5,11,5,B,3.0,4,4
7672,427,30,11,8,2,B,3.0,3,3
7673,374,27,1,14,5,F,0.0,4,0
7674,261,22,7,9,5,F,0.0,4,0
7675,445,42,11,9,4,B,3.0,3,3
7676,18,49,9,6,5,F,0.0,4,0
7677,103,23,9,7,4,A,4.0,3,3
7678,151,14,12,15,2,F,0.0,4,0
7679,141,18,15,8,1,B,3.0,3,3
7680,196,13,3,8,4,F,0.0,3,0
7681,337,28,15,13,3,A,4.0,4,4
7682,202,17,12,6,5,F,0.0,4,0
7683,336,48,7,7,5,C,2.0,4,4
7684,420,38,11,5,4,B,3.0,3,3
7685,179,23,14,11,2,C,2.0,3,3
7686,438,29,15,5,3,B,3.0,4,4
7687,368,41,3,5,1,D,1.0,4,4
7688,124,29,8,3,5,A,4.0,4,4
7689,287,47,5,11,5,A,4.0,4,4
7690,204,21,15,4,5,C,2.0,3,3
7691,171,2,4,8,3,C,2.0,3,3
7692,284,3,13,8,5,A,4.0,4,4
7693,192,15,9,4,2,F,0.0,3,0
7694,191,26,10,4,2,A,4.0,4,4
7695,62,16,7,10,4,C,2.0,4,4
7696,500,48,9,1,3,A,4.0,4,4
7697,244,15,8,4,1,C,2.0,3,3
7698,45,23,1,12,4,B,3.0,3,3
7699,91,46,5,14,1,C,2.0,3,3
7700,53,3,13,12,2,F,0.0,4,0
7701,185,34,4,14,5,F,0.0,4,0
7702,324,38,7,4,2,C,2.0,3,3
7703,474,26,8,5,4,C,2.0,4,4
7704,355,26,14,7,1,B,3.0,4,4
7705,112,9,15,8,2,A,4.0,4,4
7706,318,31,5,2,3,A,4.0,4,4
7707,76,4,12,13,5,C,2.0,3,3
7708,419,5,1,15,1,A,4.0,3,3
7709,92,41,8,7,1,F,0.0,4,0
7710,412,35,2,11,5,C,2.0,3,3
7711,59,26,5,9,3,A,4.0,4,4
7712,452,30,8,10,4,B,3.0,3,3
7713,266,13,4,14,1,F,0.0,3,0
7714,45,17,5,4,3,F,0.0,4,0
7715,442,42,6,5,4,F,0.0,3,0
7716,303,14,14,6,1,D,1.0,4,4
7717,343,49,13,11,2,F,0.0,4,0
7718,17,12,13,8,1,D,1.0,4,4
7719,441,34,8,6,4,F,0.0,4,0
7720,31,31,2,11,5,B,3.0,4,4
7721,483,11,10,3,2,D,1.0,3,3
7722,473,7,14,4,5,B,3.0,3,3
7723,66,13,8,8,3,D,1.0,3,3
7724,307,42,10,9,3,B,3.0,3,3
7725,359,48,4,15,2,F,0.0,4,0
7726,211,33,8,1,3,F,0.0,3,0
7727,399,1,8,10,1,B,3.0,3,3
7728,322,49,7,14,3,B,3.0,4,4
7729,454,2,14,7,3,B,3.0,3,3
7730,254,3,8,9,2,F,0.0,4,0
7731,349,42,5,8,5,C,2.0,3,3
7732,263,13,13,1,2,C,2.0,3,3
7733,265,50,6,8,2,F,0.0,3,0
7734,477,22,11,5,1,C,2.0,4,4
7735,450,17,10,3,4,B,3.0,4,4
7736,264,4,10,1,2,B,3.0,3,3
7737,444,29,9,14,5,B,3.0,4,4
7738,406,43,13,7,3,B,3.0,4,4
7739,379,6,7,8,5,C,2.0,4,4
7740,383,40,9,14,3,C,2.0,4,4
7741,137,3,9,9,5,C,2.0,4,4
7742,381,38,4,1,2,B,3.0,3,3
7743,498,41,1,8,3,F,0.0,4,0
7744,3,46,14,6,2,F,0.0,3,0
7745,318,40,13,1,1,D,1.0,4,4
7746,82,14,14,15,1,B,3.0,4,4
7747,311,39,11,10,4,D,1.0,4,4
7748,101,15,1,10,2,B,3.0,3,3
7749,184,26,6,5,1,B,3.0,4,4
7750,16,29,10,11,5,B,3.0,4,4
7751,412,23,5,13,1,B,3.0,3,3
7752,350,30,4,15,2,A,4.0,3,3
7753,61,10,14,11,5,D,1.0,4,4
7754,111,6,9,15,3,A,4.0,4,4
7755,12,19,3,4,1,F,0.0,3,0
7756,72,45,1,13,4,F,0.0,3,0
7757,65,4,5,9,1,B,3.0,3,3
7758,291,16,15,1,3,C,2.0,4,4
7759,272,19,12,8,2,F,0.0,3,0
7760,184,29,13,14,4,A,4.0,4,4
7761,229,14,10,13,5,B,3.0,4,4
7762,139,46,6,11,3,B,3.0,3,3
7763,270,7,6,14,1,F,0.0,3,0
7764,81,32,3,14,2,F,0.0,4,0
7765,446,9,7,15,3,B,3.0,4,4
7766,301,23,14,2,5,C,2.0,3,3
7767,95,24,6,11,4,F,0.0,3,0
7768,397,34,13,9,1,C,2.0,4,4
7769,464,22,10,1,2,B,3.0,4,4
7770,480,33,2,10,4,A,4.0,3,3
7771,169,20,5,12,5,F,0.0,3,0
7772,199,7,11,13,3,A,4.0,3,3
7773,423,46,13,5,5,F,0.0,3,0
7774,145,38,12,2,3,A,4.0,3,3
7775,262,37,3,11,3,C,2.0,3,3
7776,209,46,5,1,2,C,2.0,3,3
7777,14,29,15,14,4,A,4.0,4,4
7778,477,24,6,13,3,A,4.0,3,3
7779,358,50,15,4,3,C,2.0,3,3
7780,261,33,2,14,1,F,0.0,3,0
7781,388,46,3,11,2,F,0.0,3,0
7782,225,50,6,5,4,F,0.0,3,0
7783,322,32,15,8,3,D,1.0,4,4
7784,295,12,6,5,1,B,3.0,4,4
7785,112,33,8,3,3,A,4.0,3,3
7786,416,16,8,10,4,A,4.0,4,4
7787,20,2,8,1,3,C,2.0,3,3
7788,458,24,10,5,5,C,2.0,3,3
7789,292,45,12,7,4,C,2.0,3,3
7790,473,47,14,15,1,F,0.0,4,0
7791,219,9,4,11,5,C,2.0,4,4
7792,404,27,11,14,4,B,3.0,4,4
7793,79,22,6,10,2,C,2.0,4,4
7794,462,2,15,3,4,F,0.0,3,0
7795,229,17,10,12,1,D,1.0,4,4
7796,155,8,13,3,2,F,0.0,4,0
7797,76,44,8,7,3,B,3.0,3,3
7798,413,5,5,14,3,B,3.0,3,3
7799,356,41,4,5,1,F,0.0,4,0
7800,465,41,14,1,1,C,2.0,4,4
7801,145,24,6,9,2,C,2.0,3,3
7802,181,23,10,6,3,F,0.0,3,0
7803,411,12,2,7,5,B,3.0,4,4
7804,105,24,13,15,4,F,0.0,3,0
7805,213,33,1,9,5,D,1.0,3,3
7806,389,1,5,13,5,B,3.0,3,3
7807,16,33,7,13,1,C,2.0,3,3
7808,103,6,8,2,3,C,2.0,4,4
7809,349,31,9,6,2,B,3.0,4,4
7810,321,46,10,8,5,B,3.0,3,3
7811,115,26,9,7,1,A,4.0,4,4
7812,350,16,14,2,4,B,3.0,4,4
7813,269,37,15,9,5,F,0.0,3,0
7814,180,42,11,1,1,B,3.0,3,3
7815,189,24,13,13,5,B,3.0,3,3
7816,306,6,2,2,3,B,3.0,4,4
7817,89,3,3,7,3,B,3.0,4,4
7818,17,40,12,4,2,B,3.0,4,4
7819,482,37,7,4,4,A,4.0,3,3
7820,22,12,15,1,2,F,0.0,4,0
7821,287,41,8,9,2,B,3.0,4,4
7822,287,35,10,4,5,C,2.0,3,3
7823,146,29,9,2,4,F,0.0,4,0
7824,222,26,4,12,3,B,3.0,4,4
7825,379,1,9,4,3,F,0.0,3,0
7826,359,6,3,5,2,D,1.0,4,4
7827,223,19,8,5,2,F,0.0,3,0
7828,158,18,14,1,3,F,0.0,3,0
7829,332,36,4,13,2,F,0.0,3,0
7830,307,28,7,4,4,A,4.0,4,4
7831,402,42,6,9,1,F,0.0,3,0
7832,243,29,14,14,3,C,2.0,4,4
7833,313,37,3,5,4,F,0.0,3,0
7834,229,43,2,5,3,D,1.0,4,4
7835,418,40,4,13,5,A,4.0,4,4
7836,361,22,4,2,3,C,2.0,4,4
7837,414,28,7,5,2,B,3.0,4,4
7838,315,18,1,3,4,A,4.0,3,3
7839,389,1,14,9,5,D,1.0,3,3
7840,138,50,10,7,4,F,0.0,3,0
7841,342,34,2,15,1,F,0.0,4,0
7842,94,9,10,13,2,B,3.0,4,4
7843,341,50,11,11,2,C,2.0,3,3
7844,197,36,8,3,2,B,3.0,3,3
7845,116,30,4,4,4,F,0.0,3,0
7846,397,18,1,7,1,B,3.0,3,3
7847,264,27,8,15,3,F,0.0,4,0
7848,494,21,8,9,2,B,3.0,3,3
7849,476,17,13,6,3,A,4.0,4,4
7850,198,44,13,15,3,F,0.0,3,0
7851,340,26,11,14,3,F,0.0,4,0
7852,258,25,9,11,1,B,3.0,3,3
7853,454,23,6,2,2,D,1.0,3,3
7854,327,48,8,11,4,C,2.0,4,4
7855,328,17,10,5,2,F,0.0,4,0
7856,469,15,3,8,1,D,1.0,3,3
7857,211,7,5,7,3,B,3.0,3,3
7858,452,17,13,5,2,B,3.0,4,4
7859,32,19,3,2,5,F,0.0,3,0
7860,227,17,8,12,1,D,1.0,4,4
7861,71,4,4,6,1,A,4.0,3,3
7862,48,37,9,6,1,C,2.0,3,3
7863,210,24,11,2,2,B,3.0,3,3
7864,163,36,6,1,5,B,3.0,3,3
7865,321,17,4,15,2,B,3.0,4,4
7866,364,37,9,14,4,F,0.0,3,0
7867,211,46,4,3,4,A,4.0,3,3
7868,355,46,1,13,3,B,3.0,3,3
7869,107,14,9,2,1,D,1.0,4,4
7870,21,48,13,9,5,B,3.0,4,4
7871,378,32,1,1,3,B,3.0,4,4
7872,65,39,2,9,3,D,1.0,4,4
7873,236,42,13,14,3,A,4.0,3,3
7874,426,50,7,6,5,A,4.0,3,3
7875,11,22,14,3,4,A,4.0,4,4
7876,361,12,6,10,5,F,0.0,4,0
7877,49,8,13,5,2,C,2.0,4,4
7878,463,33,14,4,1,C,2.0,3,3
7879,483,1,11,8,4,D,1.0,3,3
7880,64,15,1,7,1,A,4.0,3,3
7881,305,49,3,15,2,B,3.0,4,4
7882,206,36,10,8,3,C,2.0,3,3
7883,412,13,14,8,1,C,2.0,3,3
7884,229,16,14,3,1,C,2.0,4,4
7885,126,6,10,3,4,C,2.0,4,4
7886,128,6,3,7,4,F,0.0,4,0
7887,180,26,14,1,2,B,3.0,4,4
7888,104,26,2,15,4,D,1.0,4,4
7889,174,33,1,7,2,C,2.0,3,3
7890,233,21,6,6,2,F,0.0,3,0
7891,234,9,15,1,2,D,1.0,4,4
7892,323,31,12,1,2,F,0.0,4,0
7893,371,21,2,1,1,D,1.0,3,3
7894,463,48,14,14,4,F,0.0,4,0
7895,250,3,7,10,1,C,2.0,4,4
7896,237,5,13,2,2,B,3.0,3,3
7897,358,34,2,14,4,F,0.0,4,0
7898,446,45,10,4,2,B,3.0,3,3
7899,187,13,10,13,2,B,3.0,3,3
7900,9,41,14,6,3,F,0.0,4,0
7901,145,47,10,12,3,B,3.0,4,4
7902,446,27,6,8,1,F,0.0,4,0
7903,298,19,4,3,1,F,0.0,3,0
7904,117,3,3,5,2,D,1.0,4,4
7905,350,17,7,12,5,C,2.0,4,4
7906,322,44,6,12,1,A,4.0,3,3
7907,13,10,12,1,3,B,3.0,4,4
7908,439,50,11,15,1,C,2.0,3,3
7909,364,20,9,9,1,C,2.0,3,3
7910,51,4,10,4,2,C,2.0,3,3
7911,201,50,6,12,2,B,3.0,3,3
7912,214,13,13,4,1,C,2.0,3,3
7913,247,46,13,6,3,B,3.0,3,3
7914,239,45,14,1,1,A,4.0,3,3
7915,420,35,15,5,1,D,1.0,3,3
7916,395,17,4,8,4,B,3.0,4,4
7917,328,42,3,2,4,A,4.0,3,3
7918,425,48,5,8,1,B,3.0,4,4
7919,420,12,6,12,5,B,3.0,4,4
7920,283,44,14,13,2,B,3.0,3,3
7921,472,41,14,10,4,B,3.0,4,4
7922,230,42,14,14,5,D,1.0,3,3
7923,195,34,2,8,4,A,4.0,4,4
7924,228,24,1,6,5,B,3.0,3,3
7925,253,48,4,12,5,B,3.0,4,4
7926,16,49,12,2,1,D,1.0,4,4
7927,370,24,15,14,5,B,3.0,3,3
7928,397,25,10,13,5,B,3.0,3,3
7929,127,46,11,2,4,A,4.0,3,3
7930,109,25,5,11,4,A,4.0,3,3
7931,266,39,12,14,3,C,2.0,4,4
7932,23,25,6,12,3,D,1.0,3,3
7933,424,10,12,6,5,B,3.0,4,4
7934,477,24,8,1,4,D,1.0,3,3
7935,443,24,1,10,3,D,1.0,3,3
7936,93,1,8,9,3,F,0.0,3,0
7937,76,42,12,3,4,B,3.0,3,3
7938,298,43,14,3,4,A,4.0,4,4
7939,390,9,15,14,4,B,3.0,4,4
7940,63,36,7,9,1,B,3.0,3,3
7941,14,39,15,13,2,F,0.0,4,0
7942,430,1,10,11,1,A,4.0,3,3
7943,143,37,1,14,5,B,3.0,3,3
7944,335,30,1,1,2,B,3.0,3,3
7945,256,45,7,11,2,F,0.0,3,0
7946,13,23,15,14,5,F,0.0,3,0
7947,239,32,14,8,1,B,3.0,4,4
7948,143,43,10,8,2,D,1.0,4,4
7949,260,9,15,2,1,A,4.0,4,4
7950,172,28,11,11,5,D,1.0,4,4
7951,157,28,1,8,4,B,3.0,4,4
7952,326,21,10,6,4,A,4.0,3,3
7953,352,8,10,14,2,B,3.0,4,4
7954,19,23,14,14,1,B,3.0,3,3
7955,189,26,4,14,5,F,0.0,4,0
7956,409,19,12,9,5,B,3.0,3,3
7957,181,3,1,8,3,B,3.0,4,4
7958,218,30,12,5,5,F,0.0,3,0
7959,328,31,4,6,5,B,3.0,4,4
7960,283,9,12,2,4,F,0.0,4,0
7961,135,33,8,5,4,F,0.0,3,0
7962,311,16,6,14,5,A,4.0,4,4
7963,342,44,6,11,5,C,2.0,3,3
7964,111,35,4,6,4,A,4.0,3,3
7965,297,38,8,13,1,B,3.0,3,3
7966,180,10,13,1,1,A,4.0,4,4
7967,103,4,12,7,3,F,0.0,3,0
7968,328,37,2,3,4,F,0.0,3,0
7969,58,37,2,10,4,A,4.0,3,3
7970,295,13,4,6,2,B,3.0,3,3
7971,109,41,2,4,5,F,0.0,4,0
7972,286,14,1,6,4,F,0.0,4,0
7973,68,33,13,12,4,D,1.0,3,3
7974,119,16,6,14,3,B,3.0,4,4
7975,217,45,3,1,2,A,4.0,3,3
7976,346,18,13,9,4,C,2.0,3,3
7977,246,33,2,2,2,F,0.0,3,0
7978,81,26,10,14,5,B,3.0,4,4
7979,149,48,6,2,4,B,3.0,4,4
7980,293,11,13,3,2,A,4.0,3,3
7981,114,6,8,11,4,F,0.0,4,0
7982,221,22,15,15,1,B,3.0,4,4
